"","Name","ID Number","Date","RTNG"
"1008","Sargissian, Gabriel",13300881,1999-07-01,2470
"1009","Sargissian, Gabriel",13300881,1999-01-01,2422
"1010","Sargissian, Gabriel",13300881,1998-07-01,2290
"1011","Sargissian, Gabriel",13300881,1998-01-01,2270
"1012","Sargissian, Gabriel",13300881,1997-07-01,2295
"1013","Sargissian, Gabriel",13300881,1997-01-01,2335
"1014","Sargissian, Gabriel",13300881,1996-07-01,2270
"1015","Sasikiran, Krishnan",5004985,1999-07-01,2536
"1016","Sasikiran, Krishnan",5004985,1999-01-01,2525
"1017","Sasikiran, Krishnan",5004985,1998-07-01,2470
"1018","Sasikiran, Krishnan",5004985,1998-01-01,2470
"1019","Sasikiran, Krishnan",5004985,1997-07-01,2430
"1020","Sasikiran, Krishnan",5004985,1997-01-01,2375
"1021","Sasikiran, Krishnan",5004985,1996-07-01,2335
"1022","Sasikiran, Krishnan",5004985,1996-01-01,2275
"1023","Seirawan, Yasser",2000032,1999-07-01,2653
"1024","Seirawan, Yasser",2000032,1999-01-01,2643
"1025","Seirawan, Yasser",2000032,1998-07-01,2630
"1026","Seirawan, Yasser",2000032,1998-01-01,2625
"1027","Seirawan, Yasser",2000032,1997-07-01,2630
"1028","Seirawan, Yasser",2000032,1997-01-01,2630
"1029","Seirawan, Yasser",2000032,1996-07-01,2630
"1030","Seirawan, Yasser",2000032,1996-01-01,2630
"1031","Seirawan, Yasser",2000032,1995-07-01,2625
"1032","Seirawan, Yasser",2000032,1995-01-01,2600
"1033","Seirawan, Yasser",2000032,1994-07-01,2585
"1034","Seirawan, Yasser",2000032,1994-01-01,2585
"1035","Seirawan, Yasser",2000032,1993-07-01,2575
"1036","Seirawan, Yasser",2000032,1993-01-01,2595
"1037","Seirawan, Yasser",2000032,1992-07-01,2605
"1038","Seirawan, Yasser",2000032,1992-01-01,2600
"1039","Seirawan, Yasser",2000032,1991-07-01,2615
"1040","Seirawan, Yasser",2000032,1991-01-01,2595
"1041","Seirawan, Yasser",2000032,1990-07-01,2635
"1042","Seirawan, Yasser",2000032,1990-01-01,2595
"1043","Seirawan, Yasser",2000032,1989-07-01,2585
"1044","Seirawan, Yasser",2000032,1989-01-01,2610
"1045","Seirawan, Yasser",2000032,1988-07-01,2610
"1046","Seirawan, Yasser",2000032,1988-01-01,2595
"1047","Seirawan, Yasser",2000032,1987-07-01,2600
"1048","Seirawan, Yasser",2000032,1987-01-01,2595
"1049","Seirawan, Yasser",2000032,1986-07-01,2580
"1050","Seirawan, Yasser",2000032,1986-01-01,2605
"1051","Seirawan, Yasser",2000032,1985-07-01,2570
"1052","Seirawan, Yasser",2000032,1985-01-01,2560
"1053","Seirawan, Yasser",2000032,1984-07-01,2565
"1054","Seirawan, Yasser",2000032,1984-01-01,2525
"1055","Seirawan, Yasser",2000032,1983-07-01,2605
"1056","Seirawan, Yasser",2000032,1983-01-01,2600
"1057","Seirawan, Yasser",2000032,1982-07-01,2595
"1058","Seirawan, Yasser",2000032,1982-01-01,2575
"1059","Seirawan, Yasser",2000032,1981-07-01,2565
"1060","Seirawan, Yasser",2000032,1981-01-01,2555
"1061","Seirawan, Yasser",2000032,1980-01-01,2510
"1062","Seirawan, Yasser",2000032,1979-01-01,2485
"1063","Seirawan, Yasser",2000032,1978-07-01,2455
"1064","Seirawan, Yasser",2000032,1978-01-01,2455
"1065","Shirov, Alexei",2209390,1999-07-01,2734
"1066","Shirov, Alexei",2209390,1999-01-01,2726
"1067","Shirov, Alexei",2209390,1998-07-01,2720
"1068","Shirov, Alexei",2209390,1998-01-01,2710
"1069","Shirov, Alexei",2209390,1997-07-01,2700
"1070","Shirov, Alexei",2209390,1997-01-01,2690
"1071","Shirov, Alexei",2209390,1996-07-01,2685
"1072","Shirov, Alexei",2209390,1996-01-01,2690
"1073","Shirov, Alexei",2209390,1995-07-01,2695
"1074","Shirov, Alexei",2209390,1995-01-01,2710
"1075","Shirov, Alexei",2209390,1994-07-01,2740
"1076","Shirov, Alexei",2209390,1994-01-01,2715
"1077","Shirov, Alexei",2209390,1993-07-01,2685
"1078","Shirov, Alexei",2209390,1993-01-01,2670
"1079","Shirov, Alexei",2209390,1992-07-01,2710
"1080","Shirov, Alexei",2209390,1992-01-01,2655
"1081","Shirov, Alexei",2209390,1991-07-01,2610
"1082","Shirov, Alexei",2209390,1991-01-01,2615
"1083","Shirov, Alexei",2209390,1990-07-01,2580
"1084","Shirov, Alexei",2209390,1990-01-01,2500
"1085","Shirov, Alexei",2209390,1989-07-01,2495
"1086","Shirov, Alexei",2209390,1989-01-01,2450
"1087","Smirin, Ilia",2801990,1999-07-01,2671
"1088","Smirin, Ilia",2801990,1999-01-01,2652
"1089","Smirin, Ilia",2801990,1998-07-01,2615
"1090","Smirin, Ilia",2801990,1998-01-01,2590
"1091","Smirin, Ilia",2801990,1997-07-01,2600
"1092","Smirin, Ilia",2801990,1997-01-01,2575
"1093","Smirin, Ilia",2801990,1996-07-01,2625
"1094","Smirin, Ilia",2801990,1996-01-01,2615
"1095","Smirin, Ilia",2801990,1995-07-01,2630
"1096","Smirin, Ilia",2801990,1995-01-01,2630
"1097","Smirin, Ilia",2801990,1994-07-01,2615
"1098","Smirin, Ilia",2801990,1994-01-01,2615
"1099","Smirin, Ilia",2801990,1993-07-01,2640
"1100","Smirin, Ilia",2801990,1993-01-01,2590
"1101","Smirin, Ilia",2801990,1992-07-01,2555
"1102","Smirin, Ilia",2801990,1992-01-01,2545
"1103","Smirin, Ilia",2801990,1991-07-01,2545
"1104","Smirin, Ilia",2801990,1991-01-01,2560
"1105","Smirin, Ilia",2801990,1990-07-01,2555
"1106","Smirin, Ilia",2801990,1990-01-01,2535
"1107","Smirin, Ilia",2801990,1989-07-01,2530
"1108","Smirin, Ilia",2801990,1989-01-01,2490
"1109","Smirin, Ilia",2801990,1988-07-01,2500
"1110","Smirin, Ilia",2801990,1988-01-01,2510
"1111","Smirin, Ilia",2801990,1987-07-01,2480
"1112","Smirin, Ilia",2801990,1987-01-01,2465
"1113","Socko, Bartosz",1107038,1999-07-01,2543
"1114","Socko, Bartosz",1107038,1999-01-01,2497
"1115","Socko, Bartosz",1107038,1998-07-01,2475
"1116","Socko, Bartosz",1107038,1998-01-01,2485
"1117","Socko, Bartosz",1107038,1997-07-01,2435
"1118","Socko, Bartosz",1107038,1997-01-01,2435
"1119","Socko, Bartosz",1107038,1996-07-01,2445
"1120","Socko, Bartosz",1107038,1996-01-01,2455
"1121","Socko, Bartosz",1107038,1995-07-01,2485
"1122","Socko, Bartosz",1107038,1995-01-01,2385
"1123","Socko, Bartosz",1107038,1994-07-01,2345
"1124","Socko, Bartosz",1107038,1994-01-01,2335
"1125","Socko, Bartosz",1107038,1993-07-01,2325
"1126","Socko, Bartosz",1107038,1993-01-01,2240
"1127","Socko, Bartosz",1107038,1992-07-01,2255
"1128","Stellwagen, Daniel",1006673,1999-07-01,2254
"1129","Stellwagen, Daniel",1006673,1999-01-01,2154
"1130","Svidler, Peter",4102142,1999-07-01,2684
"1131","Svidler, Peter",4102142,1999-01-01,2713
"1132","Svidler, Peter",4102142,1998-07-01,2710
"1133","Svidler, Peter",4102142,1998-01-01,2690
"1134","Svidler, Peter",4102142,1997-07-01,2660
"1135","Svidler, Peter",4102142,1997-01-01,2640
"1136","Svidler, Peter",4102142,1996-07-01,2650
"1137","Svidler, Peter",4102142,1996-01-01,2630
"1138","Svidler, Peter",4102142,1995-07-01,2635
"1139","Svidler, Peter",4102142,1995-01-01,2585
"1140","Svidler, Peter",4102142,1994-07-01,2550
"1141","Svidler, Peter",4102142,1994-01-01,2505
"1142","Svidler, Peter",4102142,1993-07-01,2495
"1143","Svidler, Peter",4102142,1993-01-01,2490
"1144","Svidler, Peter",4102142,1992-07-01,2455
"1145","Svidler, Peter",4102142,1992-01-01,2465
"1146","Svidler, Peter",4102142,1991-07-01,2460
"1147","Svidler, Peter",4102142,1991-01-01,2480
"1148","Svidler, Peter",4102142,1990-07-01,2430
"1149","Tiviakov, Sergei",1008013,1999-07-01,2611
"1150","Tiviakov, Sergei",1008013,1999-01-01,2627
"1151","Tiviakov, Sergei",1008013,1998-07-01,2655
"1152","Tiviakov, Sergei",1008013,1998-01-01,2640
"1153","Tiviakov, Sergei",1008013,1997-07-01,2590
"1154","Tiviakov, Sergei",1008013,1997-01-01,2600
"1155","Tiviakov, Sergei",1008013,1996-07-01,2615
"1156","Tiviakov, Sergei",1008013,1996-01-01,2625
"1157","Tiviakov, Sergei",1008013,1995-07-01,2655
"1158","Tiviakov, Sergei",1008013,1995-01-01,2625
"1159","Tiviakov, Sergei",1008013,1994-07-01,2640
"1160","Tiviakov, Sergei",1008013,1994-01-01,2630
"1161","Tiviakov, Sergei",1008013,1993-07-01,2635
"1162","Tiviakov, Sergei",1008013,1993-01-01,2575
"1163","Tiviakov, Sergei",1008013,1992-07-01,2585
"1164","Tiviakov, Sergei",1008013,1992-01-01,2575
"1165","Tiviakov, Sergei",1008013,1991-07-01,2535
"1166","Tiviakov, Sergei",1008013,1991-01-01,2520
"1167","Tiviakov, Sergei",1008013,1990-07-01,2500
"1168","Tiviakov, Sergei",1008013,1990-01-01,2490
"1169","Tiviakov, Sergei",1008013,1989-07-01,2480
"1170","Tkachiev, Vladislav",618438,1999-07-01,2648
"1171","Tkachiev, Vladislav",618438,1999-01-01,2634
"1172","Tkachiev, Vladislav",618438,1998-07-01,2645
"1173","Tkachiev, Vladislav",618438,1998-01-01,2645
"1174","Tkachiev, Vladislav",618438,1997-07-01,2615
"1175","Tkachiev, Vladislav",618438,1997-01-01,2630
"1176","Tkachiev, Vladislav",618438,1996-07-01,2620
"1177","Tkachiev, Vladislav",618438,1996-01-01,2600
"1178","Tkachiev, Vladislav",618438,1995-07-01,2605
"1179","Tkachiev, Vladislav",618438,1995-01-01,2575
"1180","Tkachiev, Vladislav",618438,1994-07-01,2535
"1181","Tkachiev, Vladislav",618438,1994-01-01,2510
"1182","Tkachiev, Vladislav",618438,1993-07-01,2455
"1183","Tkachiev, Vladislav",618438,1993-01-01,2380
"1184","Tkachiev, Vladislav",618438,1992-07-01,2430
"1185","Tomashevsky, Evgeny",4147235,1999-07-01,2292
"1186","Topalov, Veselin",2900084,1999-07-01,2690
"1187","Topalov, Veselin",2900084,1999-01-01,2700
"1188","Topalov, Veselin",2900084,1998-07-01,2700
"1189","Topalov, Veselin",2900084,1998-01-01,2740
"1190","Topalov, Veselin",2900084,1997-07-01,2745
"1191","Topalov, Veselin",2900084,1997-01-01,2725
"1192","Topalov, Veselin",2900084,1996-07-01,2750
"1193","Topalov, Veselin",2900084,1996-01-01,2700
"1194","Topalov, Veselin",2900084,1995-07-01,2670
"1195","Topalov, Veselin",2900084,1995-01-01,2630
"1196","Topalov, Veselin",2900084,1994-07-01,2645
"1197","Topalov, Veselin",2900084,1994-01-01,2640
"1198","Topalov, Veselin",2900084,1993-07-01,2670
"1199","Topalov, Veselin",2900084,1993-01-01,2635
"1200","Topalov, Veselin",2900084,1992-07-01,2520
"1201","Topalov, Veselin",2900084,1992-01-01,2460
"1202","Topalov, Veselin",2900084,1991-07-01,2485
"1203","Topalov, Veselin",2900084,1991-01-01,2455
"1204","Topalov, Veselin",2900084,1990-07-01,2475
"1205","Topalov, Veselin",2900084,1990-01-01,2495
"1206","Topalov, Veselin",2900084,1989-07-01,2460
"1207","Topalov, Veselin",2900084,1989-01-01,2395
"1208","Topalov, Veselin",2900084,1988-07-01,2325
"1209","Topalov, Veselin",2900084,1988-01-01,2300
"1210","Vescovi, Giovanni",2100789,1999-07-01,2522
"1211","Vescovi, Giovanni",2100789,1999-01-01,2522
"1212","Vescovi, Giovanni",2100789,1998-07-01,2525
"1213","Vescovi, Giovanni",2100789,1998-01-01,2480
"1214","Vescovi, Giovanni",2100789,1997-07-01,2480
"1215","Vescovi, Giovanni",2100789,1997-01-01,2490
"1216","Vescovi, Giovanni",2100789,1996-07-01,2490
"1217","Vescovi, Giovanni",2100789,1996-01-01,2475
"1218","Vescovi, Giovanni",2100789,1995-07-01,2465
"1219","Vescovi, Giovanni",2100789,1995-01-01,2465
"1220","Vescovi, Giovanni",2100789,1994-07-01,2455
"1221","Vescovi, Giovanni",2100789,1994-01-01,2430
"1222","Vescovi, Giovanni",2100789,1993-07-01,2340
"1223","Vescovi, Giovanni",2100789,1993-01-01,2340
"1224","Vescovi, Giovanni",2100789,1992-07-01,2330
"1225","Vescovi, Giovanni",2100789,1992-01-01,2295
"1226","Vescovi, Giovanni",2100789,1991-07-01,2225
"1227","Vescovi, Giovanni",2100789,1991-01-01,2260
"1228","Volokitin, Andrei",14107090,1999-07-01,2307
"1229","Volokitin, Andrei",14107090,1999-01-01,2307
"1230","Volokitin, Andrei",14107090,1998-07-01,2240
"1231","Volokitin, Andrei",14107090,1998-01-01,2295
"1232","Wang, Yue",8601429,1999-07-01,2344
"1233","Wojtaszek, Radoslaw",1118358,1999-07-01,2117
"1234","Wojtaszek, Radoslaw",1118358,1999-01-01,2117
"1235","Ye, Jiangchuan",8600040,1999-07-01,2593
"1236","Ye, Jiangchuan",8600040,1999-01-01,2564
"1237","Ye, Jiangchuan",8600040,1998-07-01,2510
"1238","Ye, Jiangchuan",8600040,1998-01-01,2530
"1239","Ye, Jiangchuan",8600040,1997-07-01,2530
"1240","Ye, Jiangchuan",8600040,1997-01-01,2510
"1241","Ye, Jiangchuan",8600040,1996-07-01,2540
"1242","Ye, Jiangchuan",8600040,1996-01-01,2560
"1243","Ye, Jiangchuan",8600040,1995-07-01,2550
"1244","Ye, Jiangchuan",8600040,1995-01-01,2575
"1245","Ye, Jiangchuan",8600040,1994-07-01,2575
"1246","Ye, Jiangchuan",8600040,1994-01-01,2555
"1247","Ye, Jiangchuan",8600040,1993-07-01,2535
"1248","Ye, Jiangchuan",8600040,1993-01-01,2540
"1249","Ye, Jiangchuan",8600040,1992-07-01,2545
"1250","Ye, Jiangchuan",8600040,1992-01-01,2545
"1251","Ye, Jiangchuan",8600040,1991-07-01,2545
"1252","Ye, Jiangchuan",8600040,1991-01-01,2515
"1253","Ye, Jiangchuan",8600040,1990-07-01,2520
"1254","Ye, Jiangchuan",8600040,1990-01-01,2530
"1255","Ye, Jiangchuan",8600040,1989-07-01,2500
"1256","Ye, Jiangchuan",8600040,1989-01-01,2505
"1257","Ye, Jiangchuan",8600040,1988-07-01,2505
"1258","Ye, Jiangchuan",8600040,1988-01-01,2505
"1259","Ye, Jiangchuan",8600040,1987-07-01,2500
"1260","Ye, Jiangchuan",8600040,1987-01-01,2480
"1261","Ye, Jiangchuan",8600040,1986-07-01,2475
"1262","Ye, Jiangchuan",8600040,1986-01-01,2475
"1263","Ye, Jiangchuan",8600040,1985-07-01,2465
"1264","Ye, Jiangchuan",8600040,1985-01-01,2450
"1265","Ye, Jiangchuan",8600040,1984-07-01,2445
"1266","Ye, Jiangchuan",8600040,1984-01-01,2455
"1267","Ye, Jiangchuan",8600040,1983-07-01,2425
"1268","Ye, Jiangchuan",8600040,1983-01-01,2425
"1269","Ye, Jiangchuan",8600040,1982-07-01,2385
"1270","Ye, Jiangchuan",8600040,1982-01-01,2385
"1271","Zhang, Zhong",8600694,1999-07-01,2541
"1272","Zhang, Zhong",8600694,1999-01-01,2555
"1273","Zhang, Zhong",8600694,1998-07-01,2510
"1274","Zhang, Zhong",8600694,1998-01-01,2530
"1275","Zhang, Zhong",8600694,1997-07-01,2475
"1276","Zhang, Zhong",8600694,1997-01-01,2450
"1277","Zhang, Zhong",8600694,1996-07-01,2425
"1278","Zhang, Zhong",8600694,1996-01-01,2430
"1279","Zhang, Zhong",8600694,1995-07-01,2430
"1280","Zhang, Zhong",8600694,1995-01-01,2335
"1281","Zhang, Zhong",8600694,1994-07-01,2335
"1282","Zvjaginsev, Vadim",4113403,1999-07-01,2652
"1283","Zvjaginsev, Vadim",4113403,1999-01-01,2658
"1284","Zvjaginsev, Vadim",4113403,1998-07-01,2650
"1285","Zvjaginsev, Vadim",4113403,1998-01-01,2655
"1286","Zvjaginsev, Vadim",4113403,1997-07-01,2635
"1287","Zvjaginsev, Vadim",4113403,1997-01-01,2610
"1288","Zvjaginsev, Vadim",4113403,1996-07-01,2590
"1289","Zvjaginsev, Vadim",4113403,1996-01-01,2585
"1290","Zvjaginsev, Vadim",4113403,1995-07-01,2600
"1291","Zvjaginsev, Vadim",4113403,1995-01-01,2585
"1292","Zvjaginsev, Vadim",4113403,1994-07-01,2585
"1293","Zvjaginsev, Vadim",4113403,1994-01-01,2545
"1294","Zvjaginsev, Vadim",4113403,1993-07-01,2455
"1295","Zvjaginsev, Vadim",4113403,1993-01-01,2445
"1296","Zvjaginsev, Vadim",4113403,1992-07-01,2415
"1297","Zvjaginsev, Vadim",4113403,1992-01-01,2415
"1298","Zvjaginsev, Vadim",4113403,1991-07-01,2400
"1299","Zvjaginsev, Vadim",4113403,1991-01-01,2405
"1300","Bruzon Batista, Lazaro",3503739,1999-07-01,2528
"1301","Bruzon Batista, Lazaro",3503739,1999-01-01,2488
"1302","Bruzon Batista, Lazaro",3503739,1998-07-01,2470
"1303","Bruzon Batista, Lazaro",3503739,1998-01-01,2325
"1304","Bruzon Batista, Lazaro",3503739,1997-07-01,2345
"1305","Dominguez Perez, Leinier",3503240,1999-07-01,2506
"1306","Dominguez Perez, Leinier",3503240,1999-01-01,2479
"1307","Dominguez Perez, Leinier",3503240,1998-07-01,2585
"1308","Dominguez Perez, Leinier",3503240,1998-01-01,2215
"1309","Dominguez Perez, Leinier",3503240,1997-07-01,2215
"1310","Dominguez Perez, Leinier",3503240,1997-01-01,2190
"1311","Dominguez Perez, Leinier",3503240,1996-07-01,2205
"1312","Fedorchuk, Sergey A.",14102536,1999-07-01,2457
"1313","Fedorchuk, Sergey A.",14102536,1999-01-01,2457
"1314","Fedorchuk, Sergey A.",14102536,1998-07-01,2415
"1315","Fedorchuk, Sergey A.",14102536,1998-01-01,2345
"1316","Fedorchuk, Sergey A.",14102536,1997-07-01,2315
"1317","Fedorchuk, Sergey A.",14102536,1997-01-01,2255
"1318","Fedorchuk, Sergey A.",14102536,1996-07-01,2265
"1319","Fedorchuk, Sergey A.",14102536,1996-01-01,2380
"1320","Fedorchuk, Sergey A.",14102536,1995-07-01,2365
"1321","Fedorchuk, Sergey A.",14102536,1995-01-01,2365
"1322","Ganguly, Surya Shekhar",5002150,1999-07-01,2340
"1323","Ganguly, Surya Shekhar",5002150,1999-01-01,2343
"1324","Ganguly, Surya Shekhar",5002150,1998-07-01,2300
"1325","Ganguly, Surya Shekhar",5002150,1998-01-01,2300
"1326","Ganguly, Surya Shekhar",5002150,1997-07-01,2285
"1327","Ganguly, Surya Shekhar",5002150,1997-01-01,2265
"1328","Ganguly, Surya Shekhar",5002150,1996-07-01,2265
"1329","Ganguly, Surya Shekhar",5002150,1996-01-01,2265
"1330","Ganguly, Surya Shekhar",5002150,1995-07-01,2225
"1331","Ganguly, Surya Shekhar",5002150,1995-01-01,2195
"1332","Ganguly, Surya Shekhar",5002150,1994-07-01,2180
"1333","Ganguly, Surya Shekhar",5002150,1994-01-01,2130
"1334","Ganguly, Surya Shekhar",5002150,1993-07-01,2130
"1335","Ganguly, Surya Shekhar",5002150,1993-01-01,2115
"1336","Granda Zuniga, Julio E",3800024,1999-07-01,2605
"1337","Granda Zuniga, Julio E",3800024,1999-01-01,2605
"1338","Granda Zuniga, Julio E",3800024,1998-07-01,2605
"1339","Granda Zuniga, Julio E",3800024,1998-01-01,2630
"1340","Granda Zuniga, Julio E",3800024,1997-07-01,2625
"1341","Granda Zuniga, Julio E",3800024,1997-01-01,2620
"1342","Granda Zuniga, Julio E",3800024,1996-07-01,2610
"1343","Granda Zuniga, Julio E",3800024,1996-01-01,2600
"1344","Granda Zuniga, Julio E",3800024,1995-07-01,2605
"1345","Granda Zuniga, Julio E",3800024,1995-01-01,2620
"1346","Granda Zuniga, Julio E",3800024,1994-07-01,2620
"1347","Granda Zuniga, Julio E",3800024,1994-01-01,2605
"1348","Granda Zuniga, Julio E",3800024,1993-07-01,2605
"1349","Granda Zuniga, Julio E",3800024,1993-01-01,2590
"1350","Granda Zuniga, Julio E",3800024,1992-07-01,2565
"1351","Granda Zuniga, Julio E",3800024,1992-01-01,2615
"1352","Granda Zuniga, Julio E",3800024,1991-07-01,2595
"1353","Granda Zuniga, Julio E",3800024,1991-01-01,2550
"1354","Granda Zuniga, Julio E",3800024,1990-07-01,2485
"1355","Granda Zuniga, Julio E",3800024,1990-01-01,2510
"1356","Granda Zuniga, Julio E",3800024,1989-07-01,2505
"1357","Granda Zuniga, Julio E",3800024,1989-01-01,2500
"1358","Granda Zuniga, Julio E",3800024,1988-07-01,2535
"1359","Granda Zuniga, Julio E",3800024,1988-01-01,2540
"1360","Granda Zuniga, Julio E",3800024,1987-07-01,2525
"1361","Granda Zuniga, Julio E",3800024,1987-01-01,2555
"1362","Granda Zuniga, Julio E",3800024,1986-07-01,2475
"1363","Granda Zuniga, Julio E",3800024,1986-01-01,2420
"1364","Granda Zuniga, Julio E",3800024,1985-07-01,2440
"1365","Granda Zuniga, Julio E",3800024,1985-01-01,2440
"1366","Granda Zuniga, Julio E",3800024,1984-07-01,2460
"1367","Granda Zuniga, Julio E",3800024,1984-01-01,2415
"1368","Granda Zuniga, Julio E",3800024,1983-07-01,2365
"1369","Granda Zuniga, Julio E",3800024,1983-01-01,2365
"1370","Granda Zuniga, Julio E",3800024,1982-07-01,2290
"1371","Hodgson, Julian M",400076,1999-07-01,2605
"1372","Hodgson, Julian M",400076,1999-01-01,2565
"1373","Hodgson, Julian M",400076,1998-07-01,2575
"1374","Hodgson, Julian M",400076,1998-01-01,2575
"1375","Hodgson, Julian M",400076,1997-07-01,2590
"1376","Hodgson, Julian M",400076,1997-01-01,2560
"1377","Hodgson, Julian M",400076,1996-07-01,2550
"1378","Hodgson, Julian M",400076,1996-01-01,2615
"1379","Hodgson, Julian M",400076,1995-07-01,2590
"1380","Hodgson, Julian M",400076,1995-01-01,2615
"1381","Hodgson, Julian M",400076,1994-07-01,2590
"1382","Hodgson, Julian M",400076,1994-01-01,2570
"1383","Hodgson, Julian M",400076,1993-07-01,2625
"1384","Hodgson, Julian M",400076,1993-01-01,2565
"1385","Hodgson, Julian M",400076,1992-07-01,2555
"1386","Hodgson, Julian M",400076,1992-01-01,2580
"1387","Hodgson, Julian M",400076,1991-07-01,2570
"1388","Hodgson, Julian M",400076,1991-01-01,2545
"1389","Hodgson, Julian M",400076,1990-07-01,2555
"1390","Hodgson, Julian M",400076,1990-01-01,2540
"1391","Hodgson, Julian M",400076,1989-07-01,2535
"1392","Hodgson, Julian M",400076,1989-01-01,2545
"1393","Hodgson, Julian M",400076,1988-07-01,2525
"1394","Hodgson, Julian M",400076,1988-01-01,2480
"1395","Hodgson, Julian M",400076,1987-07-01,2510
"1396","Hodgson, Julian M",400076,1987-01-01,2520
"1397","Hodgson, Julian M",400076,1986-07-01,2500
"1398","Hodgson, Julian M",400076,1986-01-01,2480
"1399","Hodgson, Julian M",400076,1985-07-01,2445
"1400","Hodgson, Julian M",400076,1985-01-01,2455
"1401","Hodgson, Julian M",400076,1984-07-01,2450
"1402","Hodgson, Julian M",400076,1984-01-01,2440
"1403","Hodgson, Julian M",400076,1983-07-01,2385
"1404","Hodgson, Julian M",400076,1983-01-01,2350
"1405","Hodgson, Julian M",400076,1982-07-01,2385
"1406","Hodgson, Julian M",400076,1982-01-01,2395
"1407","Hodgson, Julian M",400076,1981-07-01,2370
"1408","Hodgson, Julian M",400076,1981-01-01,2360
"1409","Hodgson, Julian M",400076,1980-01-01,2315
"1410","Hodgson, Julian M",400076,1979-01-01,2285
"1411","Hodgson, Julian M",400076,1978-01-01,2265
"1412","Illescas Cordoba, Miguel",2200015,1999-07-01,2600
"1413","Illescas Cordoba, Miguel",2200015,1999-01-01,2585
"1414","Illescas Cordoba, Miguel",2200015,1998-07-01,2605
"1415","Illescas Cordoba, Miguel",2200015,1998-01-01,2600
"1416","Illescas Cordoba, Miguel",2200015,1997-07-01,2585
"1417","Illescas Cordoba, Miguel",2200015,1997-01-01,2635
"1418","Illescas Cordoba, Miguel",2200015,1996-07-01,2640
"1419","Illescas Cordoba, Miguel",2200015,1996-01-01,2635
"1420","Illescas Cordoba, Miguel",2200015,1995-07-01,2620
"1421","Illescas Cordoba, Miguel",2200015,1995-01-01,2595
"1422","Illescas Cordoba, Miguel",2200015,1994-07-01,2590
"1423","Illescas Cordoba, Miguel",2200015,1994-01-01,2590
"1424","Illescas Cordoba, Miguel",2200015,1993-07-01,2625
"1425","Illescas Cordoba, Miguel",2200015,1993-01-01,2615
"1426","Illescas Cordoba, Miguel",2200015,1992-07-01,2600
"1427","Illescas Cordoba, Miguel",2200015,1992-01-01,2555
"1428","Illescas Cordoba, Miguel",2200015,1991-07-01,2545
"1429","Illescas Cordoba, Miguel",2200015,1991-01-01,2545
"1430","Illescas Cordoba, Miguel",2200015,1990-07-01,2535
"1431","Illescas Cordoba, Miguel",2200015,1990-01-01,2530
"1432","Illescas Cordoba, Miguel",2200015,1989-07-01,2510
"1433","Illescas Cordoba, Miguel",2200015,1989-01-01,2525
"1434","Illescas Cordoba, Miguel",2200015,1988-07-01,2495
"1435","Illescas Cordoba, Miguel",2200015,1988-01-01,2495
"1436","Illescas Cordoba, Miguel",2200015,1987-07-01,2520
"1437","Illescas Cordoba, Miguel",2200015,1987-01-01,2505
"1438","Illescas Cordoba, Miguel",2200015,1986-07-01,2475
"1439","Illescas Cordoba, Miguel",2200015,1986-01-01,2465
"1440","Illescas Cordoba, Miguel",2200015,1985-07-01,2330
"1441","Illescas Cordoba, Miguel",2200015,1985-01-01,2320
"1442","Illescas Cordoba, Miguel",2200015,1984-07-01,2320
"1443","McShane, Luke J",404853,1999-07-01,2467
"1444","McShane, Luke J",404853,1999-01-01,2497
"1445","McShane, Luke J",404853,1998-07-01,2470
"1446","McShane, Luke J",404853,1998-01-01,2490
"1447","McShane, Luke J",404853,1997-07-01,2455
"1448","McShane, Luke J",404853,1997-01-01,2400
"1449","McShane, Luke J",404853,1996-07-01,2385
"1450","McShane, Luke J",404853,1996-01-01,2295
"1451","McShane, Luke J",404853,1995-07-01,2170
"1452","McShane, Luke J",404853,1995-01-01,2145
"1453","McShane, Luke J",404853,1994-07-01,2095
"1454","McShane, Luke J",404853,1994-01-01,2130
"1455","Nielsen, Peter Heine",1400355,1999-07-01,2560
"1456","Nielsen, Peter Heine",1400355,1999-01-01,2515
"1457","Nielsen, Peter Heine",1400355,1998-07-01,2515
"1458","Nielsen, Peter Heine",1400355,1998-01-01,2505
"1459","Nielsen, Peter Heine",1400355,1997-07-01,2515
"1460","Nielsen, Peter Heine",1400355,1997-01-01,2525
"1461","Nielsen, Peter Heine",1400355,1996-07-01,2530
"1462","Nielsen, Peter Heine",1400355,1996-01-01,2495
"1463","Nielsen, Peter Heine",1400355,1995-07-01,2500
"1464","Nielsen, Peter Heine",1400355,1995-01-01,2500
"1465","Nielsen, Peter Heine",1400355,1994-07-01,2495
"1466","Nielsen, Peter Heine",1400355,1994-01-01,2475
"1467","Nielsen, Peter Heine",1400355,1993-07-01,2465
"1468","Nielsen, Peter Heine",1400355,1993-01-01,2440
"1469","Nielsen, Peter Heine",1400355,1992-07-01,2405
"1470","Nielsen, Peter Heine",1400355,1992-01-01,2425
"1471","Nielsen, Peter Heine",1400355,1991-07-01,2445
"1472","Nielsen, Peter Heine",1400355,1991-01-01,2365
"1473","Nielsen, Peter Heine",1400355,1990-07-01,2340
"1474","Nielsen, Peter Heine",1400355,1990-01-01,2280
"1475","Nielsen, Peter Heine",1400355,1989-07-01,2255
"1476","Nielsen, Peter Heine",1400355,1989-01-01,2235
